product_id,product_name,category,price
8953ed05-e888-421a-9cd0-1196ad36fac5,Authentic T-Shirt Atlas,Clothing,1149.31
a79db549-404c-4dd4-b1ad-1d232a3a8b30,Eco-Friendly Microwave Casablanca,Home,3701.08
e505f2ca-10e2-43a8-b0a2-6b98f3abdabe,Pro Running Shoes Fez,Sports,725.13
16cc2b4b-3750-4574-8c34-959443e068fb,Modern Smartwatch Rabat,Electronics,2521.18
6ad983c6-9973-4995-babd-8d1a059bc5d4,Chic Scarf Fez,Clothing,1064.85
2946b412-ae70-4882-bc5f-3cae3cd278a6,Authentic T-Shirt Fez,Clothing,552.36
7b820cf2-99ef-411c-8a25-abbfd7c470ad,Ultimate Tennis Racket Kasbah,Sports,911.11
ba6bf281-53a6-4bb9-af31-ebd0e4321fd8,Luxury Blender Oasis,Home,812.88
202288f6-50b1-420c-8f02-e634d6cd47c0,Elegant Sneakers Oasis,Clothing,3233.29
e1936103-23df-4ea1-8645-6216f442a262,Chic Blender Oasis,Home,4860.96
27060357-67d2-49eb-8a4f-c90055ef4f0b,Chic Phone Kasbah,Electronics,2992.53
e61a35a7-1c63-4877-a9f0-f856a26813e1,Traditional Table Marrakech,Home,2191.48
5f7c8f80-9922-4733-bcba-314af6a19953,Ultimate Jeans Casablanca,Clothing,2638.73
9d80b41e-efaa-4359-967d-9da82f7f90c8,Premium Self-Help Guide Casablanca,Books,283.21
533b5a21-bf4f-4cb1-af67-c19b9e51f40f,Modern Camera Oasis,Electronics,1918.75
5234bdbe-0e9a-40bc-b953-7ec98b593ffd,Traditional Yoga Mat Fez,Sports,1803.47
2353ad18-3984-420e-9128-b062f1c916b0,Pro Headphones Fez,Electronics,1106.21
85c420d5-e18c-4748-9d03-8800a40d7213,Traditional Belt Atlas,Clothing,757.31
bb05bc10-1668-49b0-86d5-30e99cbfadfe,Premium Travel Guide Oasis,Books,4307.26
e3e750f3-820f-47f8-a63b-358619fc5644,Elegant Science Fiction Book Fez,Books,1940.03
9d3182ac-9b26-43b4-915d-53e086a68810,Pro Jeans Oasis,Clothing,644.12
88dea187-bad7-4e09-8717-1f6e2499c84c,Traditional Phone Fez,Electronics,3676.39
7053990b-b3ab-44bc-9635-dbb44dec021d,Traditional Tablet Kasbah,Electronics,4529.36
ce4129e8-5c20-4aa2-a7be-55d1b88bf59b,Luxury Camera Casablanca,Electronics,4808.83
9de44fb5-7124-4aee-b4c1-f223912f7cfd,Luxury Speaker Oasis,Electronics,3740.79
62f54a9f-81a3-4d5b-acb3-4ecd7d7878df,Authentic Jeans Kasbah,Clothing,203.43
8031239a-c388-4121-ba96-fc780d6f3c69,Elegant Dumbbells Marrakech,Sports,4891.47
b9ec9df8-5565-4f3f-a17b-17c8b683f24c,Authentic Jeans Casablanca,Clothing,3855.06
eb3f5ebb-72fd-43fb-990c-fd6b402608ea,Chic Tennis Racket Fez,Sports,4904.84
841ae8b4-f769-4713-9025-f9cbe6a17b84,Ultimate Speaker Kasbah,Electronics,4584.22
1ce0f914-b908-4470-b4ac-82c96ec78540,Pro Sofa Marrakech,Home,1835.89
13204842-3271-42dc-bc64-b0695cb9465b,Pro Mystery Novel Fez,Books,2241.27
54786efd-9edb-4dff-9257-bdce04e46156,Authentic Coffee Maker Marrakech,Home,2784.74
87258e7a-d78e-4c69-81c4-9baa40926f9e,Traditional Travel Guide Kasbah,Books,460.68
001a6c6e-0516-4240-8f93-4c9dd25f6a02,Traditional Headphones Oasis,Electronics,4128.8
9e1a0ca4-6dd9-4c43-9c90-6e136f6e9773,Luxury Cookbook Rabat,Books,4348.74
7f36adca-2ac1-4b48-a5ed-998cd2f778ae,Chic Cookbook Oasis,Books,1942.37
b556671d-d450-4ad2-9edb-21a7e110a0bc,Premium Scarf Kasbah,Clothing,3764.33
ce93f0e7-666e-4c0b-ae58-908f31b6a122,Luxury Dumbbells Kasbah,Sports,266.45
f9e163b2-ab7b-485d-be59-f67849cbe445,Chic Coffee Maker Rabat,Home,962.41
0fd32ea6-bad1-4adf-a77f-8792b932ce79,Premium Basketball Marrakech,Sports,3346.64
5d298b5f-d363-4dbd-81e1-d83d9c67a367,Chic Yoga Mat Fez,Sports,4717.93
c73eb679-8b32-4c88-9493-4c0789115716,Chic Badminton Racket Fez,Sports,4136.88
95f86629-b402-4b87-8704-01e670864164,Pro Speaker Marrakech,Electronics,4560.82
4634292d-cced-4c68-adc0-562584c1a2c2,Ultimate Blender Casablanca,Home,1226.65
21f15839-d663-4145-99d4-ff7c4c5acd4c,Pro Yoga Mat Fez,Sports,674.9
252513e7-4656-4c63-ad0e-338d0e9423b6,Modern Sneakers Rabat,Clothing,3807.22
5a81543b-83c0-4e25-a3f1-20fdfc57e183,Pro Jacket Kasbah,Clothing,1110.6
53e1c752-35e2-4ffd-b70a-adcdcfe5ace0,Authentic Dress Casablanca,Clothing,361.94
9e99085c-f554-4dd1-9c95-b81b5af1453a,Ultimate Running Shoes Atlas,Sports,1841.09
cc73d0ce-7de7-425b-8ba9-84f09196081b,Ultimate Headphones Fez,Electronics,3278.96
ae511153-30fa-497f-b7ce-7ce701089b4d,Ultimate Mystery Novel Fez,Books,4443.23
1386cabd-67cb-4385-8806-28364f87ea8f,Eco-Friendly Phone Casablanca,Electronics,1870.41
7ab0fa69-3cc1-41c5-8d79-1d1c91cc64b4,Ultimate Phone Casablanca,Electronics,4246.91
beb03196-c9fa-461c-a3e5-f872b860cf44,Luxury Self-Help Guide Kasbah,Books,4276.49
7bd86318-158d-4f09-83f9-9f4fb5f70c92,Premium Sneakers Rabat,Clothing,3713.79
76b1ac04-8b1c-4432-955a-7f262cdfe526,Eco-Friendly Smartwatch Casablanca,Electronics,3780.5
999e9550-ac09-468e-8138-8c0c58c6541e,Eco-Friendly Phone Atlas,Electronics,2789.19
798a4cc2-979a-4436-a172-48d36fb9b4ce,Authentic Jeans Rabat,Clothing,3983.39
ca541743-ac25-491e-bbe8-f2613d9f23e6,Traditional Vacuum Cleaner Kasbah,Home,1281.73
ac01ed05-e77c-4885-98e5-dda356771afd,Modern Jeans Rabat,Clothing,4997.16
e7819149-d7b5-47cd-8ef3-b699e9368ccb,Authentic Scarf Kasbah,Clothing,4939.73
def420ec-9610-47a1-b98b-858f4a0c9575,Authentic Self-Help Guide Kasbah,Books,295.89
ae8da2ce-d3a3-4f01-b730-8a13d55d950f,Ultimate Sneakers Casablanca,Clothing,897.78
af577b6f-81fe-447f-9c31-eac2b1f07238,Luxury Belt Marrakech,Clothing,387.41
3790ca29-f10a-4b55-98f2-21cc52f8313a,Ultimate Chair Fez,Home,1541.55
c2d1e556-8307-46a9-8a09-f1f09e7058cc,Ultimate Sneakers Casablanca,Clothing,100.37
61cfb4a9-0c33-40e3-99b1-e12fbcc5162a,Authentic Biography Kasbah,Books,3784.84
93567a69-458f-4d8b-b137-955ce68db52c,Traditional Dumbbells Fez,Sports,1772.13
e5a11cd4-e339-47e6-a7ea-0a2293ed700c,Chic Chair Marrakech,Home,4716.32
94584728-35d3-4d3f-ad10-ae731ad0c484,Authentic Camera Rabat,Electronics,3867.49
3fdfd338-67bb-4abe-b207-63103dc10933,Ultimate Self-Help Guide Fez,Books,1742.07
3da190e5-2aa0-4d9c-80bb-0bc31e0d5164,Eco-Friendly Travel Guide Fez,Books,4488.3
6a76c9b0-a57b-4ac4-8294-4dc77394dc99,Authentic Badminton Racket Marrakech,Sports,1632.26
846eefc7-4a59-4f2c-8a21-81070d7fd062,Eco-Friendly Cookbook Casablanca,Books,3921.14
23f9ddf1-97a7-46ac-bacd-8b9d1a15f7d3,Eco-Friendly Self-Help Guide Marrakech,Books,4313.63
7cebaab9-692f-4152-b813-d53a9ce13707,Premium Belt Kasbah,Clothing,2919.41
75741159-0b5c-4c01-aa0b-bc98f9732456,Eco-Friendly Dumbbells Oasis,Sports,4328.94
fff49d43-62c3-474c-b3e9-5da2ad9d947c,Ultimate Scarf Fez,Clothing,1071.29
49b73a6e-c64d-48c0-83ea-59bacf6af21f,Pro Blender Oasis,Home,3253.39
4baaed8c-ead2-42a8-94b1-248b0e95d724,Modern Table Atlas,Home,4958.33
3f628f55-770b-4831-81c8-2ad818d1d314,Luxury Running Shoes Casablanca,Sports,3604.03
93c7ff00-b69a-47c8-90d1-0172b45d66d8,Premium Smartwatch Kasbah,Electronics,467.2
23cf6b54-ca1a-4bde-a83d-7c990dab16f7,Chic Belt Fez,Clothing,4578.92
bc46f01e-08f6-4c3d-b6bf-4d62db97653c,Ultimate Tennis Racket Atlas,Sports,2905.16
78844d20-261e-4e14-9fdc-b1cc9176bd15,Pro Mystery Novel Oasis,Books,2495.31
06f8edff-6ba5-4676-82d9-4dbfe0e8cb52,Ultimate Moroccan History Rabat,Books,1757.47
22cf6212-6e26-47c4-bda3-cd447844e929,Pro Jacket Fez,Clothing,683.47
7832fe5d-fa77-4cf3-9edc-b38e3a0a7685,Elegant Dress Atlas,Clothing,3443.22
884d83ca-d662-459a-ad74-f7480c97e2c3,Traditional Scarf Kasbah,Clothing,2257.23
ecb82129-6fe0-44b4-a93e-203e6189dc24,Authentic Scarf Oasis,Clothing,4408.1
61ba0f3e-02b1-4b32-9412-c0e79b974475,Luxury Running Shoes Casablanca,Sports,3336.01
c137deda-7d3c-4f02-9119-43835175005f,Chic Microwave Rabat,Home,323.82
b8a77340-0697-4000-aa38-cc490463199c,Modern Jacket Marrakech,Clothing,1246.85
c3e08b8a-44d5-4e6d-be72-a19808e11380,Elegant T-Shirt Fez,Clothing,3101.28
72c52b55-e001-4632-ace6-afd92ff90ffe,Traditional Badminton Racket Oasis,Sports,3066.37
2682c1f9-9c67-4caa-9d80-c456b469b368,Modern Biography Atlas,Books,3701.13
82f66c02-1ac4-4bab-87c5-0f005798dd2a,Traditional Dress Oasis,Clothing,1969.38
e93f0404-35c8-43a5-9bbe-7704e038af3b,Authentic T-Shirt Oasis,Clothing,4956.26
72961e73-f0f5-463c-b22f-8db7f7d9000f,Chic Microwave Casablanca,Home,2661.26
f959330b-48f7-472f-889d-41e1c220b925,Premium Tennis Racket Marrakech,Sports,4074.37
3c98e5ed-382c-4dee-a304-731c48da0a4d,Authentic Chair Oasis,Home,2541.65
337a2fb7-8292-43df-a952-0d2786a4db9e,Premium Cookbook Atlas,Books,4418.76
6e5e3cb4-91e2-4813-9616-de760e1864c1,Pro T-Shirt Kasbah,Clothing,1643.45
334536f0-94d2-4492-bc73-3c0ca67362ef,Premium Science Fiction Book Casablanca,Books,197.72
b0a56a40-7b09-45cb-be9e-09781a6b7a77,Premium Scarf Oasis,Clothing,1226.01
9b238b04-7d07-4a01-b518-e48d4362791c,Chic Moroccan History Oasis,Books,3465.77
d730438b-9777-4530-9046-e36aa7dbf1a4,Ultimate Dress Rabat,Clothing,1446.66
82afdbb8-b380-439a-b024-597b7ac2b51f,Luxury Basketball Kasbah,Sports,3210.26
325dd228-77be-4b5d-a2a3-756c45a5c313,Elegant Phone Kasbah,Electronics,4321.17
369f2d80-245e-4add-a8fb-249f1f61240d,Premium Smartwatch Fez,Electronics,757.58
53b38339-8911-4814-a8ee-c41e72d0938b,Ultimate Travel Guide Fez,Books,2993.01
1fa5eb4f-27de-4ea3-919d-2902afd5431e,Pro Phone Atlas,Electronics,119.43
29506a68-f5b8-41ea-852a-79e27883e8f9,Luxury Camera Marrakech,Electronics,4462.43
a7ee9445-2150-4c16-87a0-c6e20b3e77c1,Traditional Mystery Novel Fez,Books,1508.95
de8e9c86-2ef0-4928-afee-0aac93c0bdc0,Modern Headphones Oasis,Electronics,1842.58
081322d7-ba09-4c51-a294-6eeacf9aa3e5,Authentic Microwave Casablanca,Home,1536.81
261d9972-440e-4b86-a7a2-95b4edb04812,Chic Table Marrakech,Home,1428.62
4e0b96ce-0c88-4f07-81d1-6b828884c81a,Elegant Dress Kasbah,Clothing,574.34
0f0a09a0-8c95-4bb0-9346-d23247949ea6,Chic Tablet Rabat,Electronics,858.57
592a9c37-8ac6-4c3d-8f63-ea41d21aac18,Pro Tennis Racket Marrakech,Sports,1380.48
c90058ab-785a-49ec-946d-d871b3efca4a,Elegant Camera Casablanca,Electronics,246.38
4a2955d3-bda2-4a81-8139-e1e46a04d645,Luxury Dress Marrakech,Clothing,2460.31
1e058190-b156-459d-912a-fc4e651f96f8,Traditional Phone Atlas,Electronics,2522.78
4d7cfb95-2fd6-4c8c-b7ed-1d1e60f0af49,Eco-Friendly Tennis Racket Kasbah,Sports,3339.15
ac48c67f-7be6-4dff-a8aa-84402e24f1cf,Chic Mystery Novel Kasbah,Books,901.04
3f566d17-d7c5-40e8-9ae8-f80a19b522cc,Ultimate Moroccan History Casablanca,Books,2236.34
a9436bb9-77dd-4373-b666-6eb530fd1779,Eco-Friendly Table Fez,Home,1886.67
4a9b4161-5916-4838-a60b-b93e54619146,Modern Scarf Casablanca,Clothing,3409.51
e76aa8fa-f457-4420-98cc-ab9eaa1d9607,Ultimate Belt Marrakech,Clothing,1604.63
62c4661d-fa8f-4bd7-910e-82a3f3cf735c,Traditional Jeans Fez,Clothing,1769.08
636bf193-a2c0-4ca2-aeb5-84105b5ca957,Ultimate Camera Atlas,Electronics,2787.88
896b1219-0183-4d31-b9dd-5b48f025f661,Luxury Self-Help Guide Atlas,Books,1110.08
6f7b54ca-1988-46dc-9b78-4774a146bf2d,Authentic Table Fez,Home,3025.76
084085b7-1378-4fc4-98bf-517205161f2f,Eco-Friendly Phone Oasis,Electronics,585.85
3eb353d7-0ed0-4552-a8c6-dbbc8ed5c4f4,Eco-Friendly Science Fiction Book Casablanca,Books,3206.34
ef6ce069-de5f-44b0-975b-2265454033bc,Chic Cookbook Atlas,Books,3631.73
60e761bd-da0c-46b1-8f37-4ba20e5c5f41,Elegant Badminton Racket Oasis,Sports,2016.49
ace8e70d-8d85-41c1-a1e3-17fbe1c8d70a,Luxury Cookbook Casablanca,Books,3430.18
c9a2ca5d-62e3-46b7-ad7e-33a9950cfea9,Luxury Belt Rabat,Clothing,1183.05
b2f13703-e77d-41e6-83ad-87ba9349ce55,Traditional Self-Help Guide Fez,Books,383.24
cfe4f308-5d44-4a68-b849-9e2bf52276c4,Luxury Headphones Rabat,Electronics,1678.22
d8b1f36f-3101-452a-b23a-d14c8aa2c1c5,Premium Cookbook Kasbah,Books,1714.9
4d4d2d8a-5be7-4cb3-a6bd-8eeff918472a,Elegant Chair Casablanca,Home,124.28
214d31b2-e19b-4968-952d-f1b89a892778,Pro Basketball Oasis,Sports,395.81
a44251fe-aad0-4565-bf89-c109e4e84eaf,Pro Running Shoes Marrakech,Sports,3537.97
35b44744-c2ce-4a1f-8ec9-42dd49759bab,Chic Headphones Rabat,Electronics,2543.62
9d399a4b-fd7f-48fb-8c6b-471628738237,Premium Dumbbells Kasbah,Sports,1439.74
a28d689b-49f1-41ac-bf19-ad0b28e38b43,Pro Science Fiction Book Fez,Books,2198.54
2dfdc658-e7cf-403e-a9a3-01c0ede79ae4,Traditional Belt Oasis,Clothing,3115.56
fca6a64d-17d9-4d0b-b702-0e1694ba013e,Luxury Football Rabat,Sports,1235.51
94a8e543-cb8a-4991-8efb-8d5c7bbf2da0,Premium Dress Kasbah,Clothing,2587.95
262c706b-9041-43e7-853c-89d6e247c7ce,Modern Scarf Casablanca,Clothing,682.41
7d20617c-b37e-4e37-9821-23b5b78d0108,Elegant Tablet Atlas,Electronics,292.24
f3996e11-173f-470e-b0ac-a761ae0edeb2,Chic Table Kasbah,Home,3730.33
fd55df21-e091-4eda-9a75-0ca5fd88fc8d,Ultimate Microwave Oasis,Home,4456.22
da774726-a30e-4cb4-a638-66dada379c60,Luxury Chair Oasis,Home,1412.41
21b2f63d-79cc-44f9-9282-c691344b9670,Elegant Jeans Kasbah,Clothing,299.5
d681061f-91df-4ef0-9cc9-bb1f256ed817,Chic Camera Fez,Electronics,264.13
f48641f6-81b5-4d31-beaf-cdc9734c64ac,Pro Cookbook Rabat,Books,3751.44
c4fe2505-e614-4e1e-abc9-a93d924d4bfa,Chic Running Shoes Rabat,Sports,108.0
250bd748-8b8b-426b-9820-2ee8f86f2dde,Pro Self-Help Guide Fez,Books,1253.3
59598cb1-89a8-498a-842f-9871437c6252,Authentic Science Fiction Book Marrakech,Books,3772.64
09f15fd7-fa67-4cd1-84ed-929ab1b510a8,Ultimate Running Shoes Casablanca,Sports,1459.2
7b0da655-2463-47e9-b90f-25be01dd0dbf,Pro Table Kasbah,Home,3196.2
e7cc5ab1-8fa5-4d89-871d-e55ff4e84d02,Luxury Sneakers Fez,Clothing,3210.1
449c86c6-f721-43bc-8d9a-181b135ac81b,Eco-Friendly Smartwatch Atlas,Electronics,4596.88
1ccc46b1-8000-4e77-a62b-717ee1ecaa06,Ultimate Mystery Novel Fez,Books,4779.47
b00239e9-dde5-4c0a-80fb-5b5a25a71c37,Pro Dress Kasbah,Clothing,1631.25
7c609185-fa08-461b-ad62-81dc564b2465,Chic Headphones Kasbah,Electronics,647.36
c6577787-f2a9-4768-b978-7ea252639991,Pro Tablet Kasbah,Electronics,3395.56
16c9ec2a-228a-4d45-91e1-1d37562b82c7,Modern Moroccan History Casablanca,Books,1049.49
5515b987-aebe-436c-b141-1133ac5a7855,Pro Chair Atlas,Home,360.33
81f65762-edc0-4271-a595-dce37328086c,Modern Biography Fez,Books,3712.02
8436cfeb-e29b-457b-8d40-2f40e652bd2f,Pro Chair Rabat,Home,2346.09
87de6361-3622-4c41-81fc-e66eced92b0d,Eco-Friendly Table Rabat,Home,3476.66
fd261fe2-0d15-469e-8f34-d1ef5c0ad2b3,Traditional Speaker Marrakech,Electronics,1319.64
90c746fa-fed9-4813-8700-82122f95b0a0,Pro Biography Atlas,Books,4918.29
2848b203-42dc-4d13-80e7-6b216a510ca2,Premium Running Shoes Marrakech,Sports,3262.06
696f143f-b707-4ba4-bdf8-04c2b1ae3b17,Traditional Basketball Atlas,Sports,3338.59
5eeb0606-3f4b-49ec-9aad-55f0d8bba02a,Traditional Coffee Maker Kasbah,Home,1686.63
545d3c48-47c1-4de2-82f9-2d9e6d04f914,Authentic Dress Fez,Clothing,2520.51
6a7fa8c8-a0b2-4443-ba5a-a5b11f74dd99,Pro Dress Casablanca,Clothing,2719.67
329bd618-f077-4297-b90c-9fe95b35c77f,Luxury Camera Casablanca,Electronics,3944.62
74283142-8b41-4c03-a6b0-698a7345bf20,Pro Mystery Novel Marrakech,Books,1325.01
57f07a44-ef50-404a-b8b0-e575e65b1f4b,Modern Travel Guide Rabat,Books,2724.19
df0178dc-a129-4f7c-8d12-e6a110c8beee,Traditional Self-Help Guide Atlas,Books,4374.85
9f6791ae-6f3e-43a6-a4a5-937d1f1aaa9e,Traditional Laptop Kasbah,Electronics,4558.74
ba8ab797-7a25-42f1-9bb8-5ad10effc926,Authentic Chair Marrakech,Home,3542.17
ded60ac3-4c28-4d19-8f8e-22f77279488c,Traditional Self-Help Guide Atlas,Books,3760.53
0daca61c-8173-4435-9e1d-dab2e43fb359,Elegant Cookbook Marrakech,Books,2828.57
dbff863e-d018-4bf9-8fb1-f62ccdb0256a,Elegant Chair Oasis,Home,1131.52
6bde4867-304e-4de2-baa4-34b345e2d007,Elegant Scarf Marrakech,Clothing,4910.2
b374576c-385d-4081-a193-006926a2a153,Traditional Vacuum Cleaner Oasis,Home,732.5
0dc83ad1-85d1-4cd8-8aaf-fc5114bab1c4,Authentic Scarf Oasis,Clothing,1744.41
2fa75810-d4ed-4220-be57-21fdbe1b603b,Premium Laptop Rabat,Electronics,2438.81
fb00deb1-398d-447f-b6c3-814a3ded3ca2,Luxury Table Rabat,Home,2912.51
41f6b5d8-9f52-4721-81e8-98f8bee190c2,Premium Badminton Racket Fez,Sports,4742.81
4c6aaf95-6539-42ad-a9e1-2c2aa3ca7c9a,Ultimate Self-Help Guide Kasbah,Books,2271.4
9324e0dc-7a08-4faa-b3e9-c713087e1347,Chic Tablet Oasis,Electronics,3872.65
b65257e3-b665-4710-ab60-86b26fc53212,Luxury Running Shoes Marrakech,Sports,1232.19
d261a28d-ffbc-4f6c-a580-f20984721c62,Traditional Tennis Racket Fez,Sports,3614.44
5d068135-63a3-44d1-878b-20017cfdec33,Elegant Dress Rabat,Clothing,180.71
8020d6a6-db80-4944-9839-6e88deb43fcb,Traditional Headphones Fez,Electronics,2127.26
37fa44c6-4581-4d30-91b0-8683ea88ea20,Traditional Biography Atlas,Books,4831.3
da7c49f4-9bbf-4daa-a05a-9284c2abdd31,Chic Jeans Kasbah,Clothing,4002.93
30450446-bd00-470e-b7c6-3a2d691bd663,Elegant T-Shirt Kasbah,Clothing,146.14
571056f5-eced-4efc-ad0c-a15eb9efa56e,Modern Blender Marrakech,Home,2385.76
8b4f3966-3c43-481e-9107-0280c22fb6b2,Chic Moroccan History Atlas,Books,1049.48
b21ff08b-db6d-4c19-993e-838278c23108,Traditional Blender Marrakech,Home,3806.37
2883e36f-dea1-4f48-bdfc-f26fe11c1036,Premium Phone Oasis,Electronics,1862.79
59d6d39b-c281-4069-a604-d3bc76562d47,Eco-Friendly Scarf Oasis,Clothing,4520.05
b0958e1f-c18a-458b-b61a-e54277461ed1,Authentic Self-Help Guide Atlas,Books,4905.22
d02ae5b1-45d2-41dd-8739-827f5351e868,Ultimate Jeans Oasis,Clothing,1041.34
df9ca5e2-2540-4318-ac1a-002dad5d1da8,Premium Headphones Kasbah,Electronics,523.1
a2fd8f70-50d6-40e1-aa3f-a18a3563c3f8,Elegant Biography Oasis,Books,4387.35
c790f107-4c30-48d0-b4d8-610e1b04a0a7,Premium Sneakers Oasis,Clothing,593.77
d8a3cedf-d3ab-498d-9ade-183cdc09071f,Authentic Smartwatch Rabat,Electronics,828.0
c3615330-776d-4c39-a03d-059dc2f941a1,Traditional Vacuum Cleaner Oasis,Home,4136.76
e6563b72-632c-4fda-b874-2d0024f2b669,Eco-Friendly Vacuum Cleaner Atlas,Home,4610.62
86905fae-0cb6-4a5b-9d87-6a6066be1d69,Luxury Blender Casablanca,Home,3153.26
9ec63c21-89d4-4845-9c94-02d615c25175,Traditional Football Casablanca,Sports,1502.97
8af1c375-feec-4e88-8a8e-eff7ba656f38,Authentic Headphones Rabat,Electronics,1949.52
bf7eaf6c-cf3a-438b-84f1-5f7f87b55cb8,Luxury Vacuum Cleaner Casablanca,Home,4880.1
4bbb6542-bc57-4980-af45-fbd2fc06f73d,Pro Phone Marrakech,Electronics,3250.2
258880c4-0178-4f20-a8fc-1391feb22124,Pro Cookbook Kasbah,Books,2798.13
d4d30bdc-4786-46aa-b139-443243085854,Authentic Biography Rabat,Books,808.55
9254016b-806b-49af-abf0-fc965a5258a9,Elegant T-Shirt Oasis,Clothing,3229.56
89a50c14-848d-4374-93ff-af8297802550,Chic Dumbbells Oasis,Sports,1401.73
51328434-848f-4d37-9fd7-a27bbcce9928,Premium Mystery Novel Fez,Books,1120.66
9a250f19-a0d9-480e-902d-321e51c451f0,Chic Tablet Atlas,Electronics,812.29
57fca89b-70a3-4989-b466-0d6f1ad074fa,Pro Jacket Rabat,Clothing,2057.6
b67965aa-2ff4-4623-ab0b-bac7919da720,Modern Table Kasbah,Home,1303.84
d2253481-9397-434c-b27b-dee7bfdd3a58,Ultimate Sneakers Rabat,Clothing,1704.3
09e2f0a5-a360-46cc-91b8-dc7c0777bbea,Pro Running Shoes Casablanca,Sports,3437.17
b5f4d001-c041-4cc0-bb0b-964664800e98,Authentic Phone Marrakech,Electronics,1491.84
ca7cd342-c1de-4d69-82f9-efd581c1e2df,Modern Headphones Fez,Electronics,956.59
c8512466-7e4c-4a60-b42a-ad0d2cac90ec,Pro Coffee Maker Casablanca,Home,2448.2
ae0c3e49-2720-412f-b0e8-31d6c0471b5b,Ultimate Chair Fez,Home,2610.29
5e4a3b8c-7cfe-4032-95a6-54e35fb6c748,Traditional Sofa Casablanca,Home,1293.29
c4548e40-71cc-4dc3-aa8e-9b298ae20a34,Authentic Self-Help Guide Marrakech,Books,694.33
4b88c0c2-81f5-40bc-ada2-b2b2bd2a18b1,Modern Tennis Racket Atlas,Sports,3822.81
7849461b-ed39-47df-a36a-15820f41c304,Eco-Friendly Smartwatch Oasis,Electronics,4922.31
dfdc876c-96d4-47b9-9389-b4b204720cef,Elegant Camera Oasis,Electronics,42.42
d1eaa2d9-8f45-4487-a64b-0c05d5f7e175,Premium Camera Fez,Electronics,4409.9
1cc4a080-2037-40dd-a77b-006e9db2fd50,Elegant Badminton Racket Marrakech,Sports,1554.77
1ccfcd64-29d9-4bc3-93eb-6c4fff8f3f8f,Authentic Vacuum Cleaner Rabat,Home,2524.43
8cd56afb-57f5-4f22-ae4c-5fb5b6c4eab5,Modern Microwave Atlas,Home,101.75
feff86cb-cf2c-44c8-9620-8e58430c0fa1,Traditional Smartwatch Casablanca,Electronics,2640.51
05e64d5e-4a0f-46e7-8cac-0b482de163c1,Chic Headphones Oasis,Electronics,1969.75
ebd9d955-21e2-42f0-a311-4dfe0901544f,Chic Travel Guide Atlas,Books,1420.85
39499256-9193-4f35-8220-13f4134c8059,Chic Scarf Casablanca,Clothing,4309.56
582a70b5-2248-4b07-b430-1b0e88e2204b,Eco-Friendly Basketball Marrakech,Sports,1186.75
145f49fe-eb84-410f-8da1-6379310f1b81,Eco-Friendly Biography Marrakech,Books,3140.79
bc08b9d6-74b3-476c-9ee1-bde680c7f086,Elegant Running Shoes Kasbah,Sports,1457.34
a5f2e0fb-5043-493d-b1e6-2f9316538e58,Eco-Friendly Phone Fez,Electronics,721.36
2de1c72f-2908-48f0-8d10-d92c8459c7d5,Elegant Speaker Atlas,Electronics,875.07
d94f5bf6-50db-4ead-9572-1f678b4a0b5f,Pro Running Shoes Rabat,Sports,717.52
732778ef-be44-4070-b3a6-3c5e01fd846f,Ultimate Sneakers Atlas,Clothing,4321.77
5edc13e1-93f9-49db-811f-1fc2d0c1e1a3,Elegant Phone Oasis,Electronics,2209.18
f1064bf5-fb0f-4874-b330-fa3b6a1372c3,Elegant Camera Marrakech,Electronics,2120.68
ec264639-4f3f-44ca-8e0f-da175a1a92c6,Authentic Self-Help Guide Casablanca,Books,4686.24
750829ce-e776-4150-9aa4-674c081b51f8,Ultimate Scarf Casablanca,Clothing,3950.28
2e4d9c91-330b-4b3f-9cb5-4b1cd7092d63,Ultimate Phone Fez,Electronics,4926.45
ba815d24-68a1-4050-b9cc-edc08e42efb4,Pro Chair Kasbah,Home,381.6
afc0152b-0736-48e7-a6f7-842381fdc15c,Authentic Tablet Atlas,Electronics,2495.37
d69ce2c0-9e16-4713-b5aa-4ecdc4e10be5,Ultimate Moroccan History Kasbah,Books,2442.4
f6c6a1d6-7dd7-4890-a398-b46775b77366,Premium Scarf Marrakech,Clothing,2562.42
4a9bfe8a-9c47-4d2c-866c-62b1c6d1247b,Authentic Coffee Maker Oasis,Home,1583.4
6a1f9d3c-93bf-4e82-ae6d-9130dc2dc39b,Authentic Cookbook Marrakech,Books,4625.92
139b3281-549d-428a-bba5-59a8fd91afd0,Traditional Badminton Racket Atlas,Sports,820.9
e8c14918-5c60-49cf-ac1d-250546305fcc,Premium Football Kasbah,Sports,743.84
9a81e4f9-3010-4f62-9f9e-ae9a9da36bc3,Authentic Travel Guide Fez,Books,1074.77
c5255889-cd93-46bd-9213-ae133731d793,Traditional Headphones Oasis,Electronics,696.24
8d49652c-d407-4e50-98d4-44001dce14ca,Modern Football Kasbah,Sports,524.9
df28e150-77b1-46fc-999f-e3c660d1ab5e,Premium Dress Fez,Clothing,2256.45
5a4a3805-c474-4b84-9d63-e346675b9247,Elegant Table Rabat,Home,1409.74
e8c33957-5ef5-414b-8977-9c56f8c3f504,Elegant Yoga Mat Casablanca,Sports,4239.86
85b23f9b-7849-4727-aead-f32fa9df7a98,Elegant Microwave Kasbah,Home,1826.6
